text,date,message_id,has_media,react1,count1,react2,count2,react3,count3,react4,count4,react5,count5
"اسم اون حالتی که گرسنه‌ات نیست ولی دوست داری یه چیزی بخوری چیه؟
این حالت دهن من رو سرویس کرده

»Mahraz«

@OfficialPersianTwitter",2024-08-30 12:27:01+00:00,387320,0,👍,3327,😁,203,🥴,50,😢,39,❤,14
"چرا مهمه، تو نمیدونی چه بلایی سر ما اومده.

»hajhossein«

@OfficialPersianTwitter",2024-08-30 12:20:18+00:00,387319,1,👍,1731,😢,428,😁,98,❤,19,💯,16
"بچه‌ بودم واقعا برام سوال بود که چرا باب اسفنجی نمی‌تونه امتحان رانندگیشو قبول شه الان دارم رکوردشو می‌زنم.

»اشلی بینگ«

@OfficialPersianTwitter",2024-08-30 12:13:01+00:00,387318,0,😁,1595,🤣,715,👍,86,❤,26,🏆,22
"نتیجه کنکور امروز اعلام می‌شود

🔹کارنامۀ اعلام رتبۀ علمی داوطلبان (کارنامۀ ملاک انتخاب رشته) امروز اعلام می‌شود. زمان انتخاب رشتۀ داوطلبان آزمون سراسری هفتۀ آینده است.

»OPT«

@OfficialPersianTwitter",2024-08-30 12:12:37+00:00,387317,0,😭,490,🗿,129,👍,73,😈,28,😢,12
"داشتم تو اتاقم ناهار مى خوردم كه همكارم اومد گفت يه خانم اومده ECG بگيره
گفتم تايمه آفمه، بگو يک ساعت ديگه بياد
گفت خيلى خوشگله ها🙄
گفتم يک تا ده چند ؟
گفت ٩

رفتم ديدم يه پيرزن ٨٠ ساله س
اون نكبتا هم از پشت هى مى خنديدن😑
ناهارمو كوفتم كردن لاشيا😕

»ليگال دراگ ديلر«

@OfficialPersianTwitter",2024-08-30 12:07:01+00:00,387316,0,😁,2933,👎,1431,🤣,550,👍,68,🤨,40
"واقعا خیلی هم کار ساز بود بازی زود لود میشد😂

»آرمان«

@OfficialPersianTwitter",2024-08-30 12:01:32+00:00,387315,1,😁,2085,👍,519,🤣,258,❤,23,😭,12
"این پسرعموی ما خیلی قلیون میکشید شب‌ها دیروقت پی‌اس میزد تو جمع خانوادگیمون نمیومد، بزرگای فامیل جمع شدن یه چاره پیدا کنن و رای بر این شد که براش زن بگیرن که درستش کنه، براش زن گرفتیم الان با زنش قلیون میکشه، با زنش شبا تا دیروقت پی‌اس میزنه، با زنش نمیاد تو جمع‌های خانوادگی

»خلافکار«

@OfficialPersianTwitter",2024-08-30 11:53:01+00:00,387314,0,😁,3217,🤣,1452,👍,207,👌,53,❤,32
"پسره وسط داد و هوارای من حوصله‌ش سر رفت ده تا تم عوض کرد فکر می‌کرد من نمی‌بینم، یه دور هم سر این بحث کردیم.

»بهین«

@OfficialPersianTwitter",2024-08-30 11:45:15+00:00,387313,1,🤣,2929,😁,136,👎,61,🗿,46,❤,17
"اصفهان شهر عجیبیه
تا پامو از خونه گذاشتم بیرون، از اون دور یکی داد زد: بِسّونَمِدون!!!!
وا خجالت کشیدم تو در و همسایه :|

»archichi«

@OfficialPersianTwitter",2024-08-30 11:40:15+00:00,387312,0,🤣,1879,😁,86,🤨,58,👍,46,👎,38
"لعنت به این زندگی که با ۲۴ سال سن من نمیتونم گلی که برام خریده میشه رو بیارم خونه😭😭😭

»مریم«

@OfficialPersianTwitter",2024-08-30 11:27:01+00:00,387310,0,😢,2238,🤣,512,👍,164,👎,119,😭,33
"سفر پاریس اینجانب ۱۰ سال پیش:

»Mehdi Karam«

@OfficialPersianTwitter",2024-08-30 11:20:01+00:00,387309,1,😁,2366,👍,146,❤,72,🥴,30,👾,13
"بصورت کلی هر بسته بندی که بصورت عمومی در جهان تولید میشه رو میشه دقیقا عین خودش در ایران تولید کرد.
حتی از اصلش بهتر.
الکی پول جنس خارجی قاچاق ندید.
تا نمایندگیهای رسمی بصورت قانونی فعالیت نکنند، هر محصولی رو تولید داخل بدونید.
نوتلا
شکلات
سسها و
حتی مسکرات رِ :)
خلاص.

»Arash ghafari«

@OfficialPersianTwitter",2024-08-30 11:14:01+00:00,387308,0,👍,1479,😁,64,👎,47,❤,31,😐,13
"من يه نفر آدم مجردم، بارها پسرداييم و خانومش، دختر داييم و شوهرش و بچه هاشو دعوت كردم خونه م. مهمونی دادم ١٠ نفر آدم هندل كردم. ولی يه بار نشد اينا آخر هفته که جمع میشن، به منِ يک نفرِ مجرد بگن توام بيا. 
دنيا پره از آدمايی كه يا شعور معاشرت ندارن، يا احساس زرنگی ميكنن.

»Zippo«

@OfficialPersianTwitter",2024-08-30 11:07:01+00:00,387307,0,👍,4687,😢,625,😐,86,❤,54,🤣,17
"این عکس رو دیدم یاد یه خاطره نه چندان خوبی افتادم
دانشجو بودم یک آقایی رو آوردن اورژانس تو خرما پزون تابستون که سگو می‌زدی بیرون نمی‌رفت کاپشن چرم مشکی تنش بود. میگفتن با موتور تصادف کرده هرکاری کردیم اجازه نمی‌داد کاپشن رو برای معاینه باز کنیم. نهایتا از درد بیهوش شد و وقتی کاپشن باز شد توش دست قطع شده یک خانم بود پر از النگو!

»اضطرابری«

@OfficialPersianTwitter",2024-08-30 11:00:19+00:00,387306,1,🤯,4875,😐,559,😢,162,❤,18,👾,17
"دارم هلندی یاد می‌گیرم و چندتا پیج آموزشی تو اینستاگرام رو فالو کردم، هرشب ۳۰ دقیقه ویدئوهاشون رو می‌بینم. الان بعد از ۲ هفته فهمیدم یکیشون آموزش لهستانیه😐

»محمد نیک‌روش«

@OfficialPersianTwitter",2024-08-30 10:53:01+00:00,387305,0,🤣,3866,😁,164,😭,34,👍,33,👀,18
"‏حضور من و دوستم پس از غیبت های متعدد بر سرکلاس های دانشگاه

»keisha«

@OfficialPersianTwitter",2024-08-30 10:45:25+00:00,387304,1,😁,1786,🤣,730,❤,123,👍,68,🕊,21
"اوج بی لیاقتی یه آدم اونجاست که از کسی دست میکشه که وقتی همه ترکش کرده بودن، کنارش بود.

»مینالیزا«

@OfficialPersianTwitter",2024-08-30 10:40:01+00:00,387303,0,👍,1419,😢,108,❤,20,💯,15,☃,12
"‏+پرسید چرا آدمها فرسوده می‌شوند؟
-چون بسیار کمتر از چیزی که می‌دهند، می‌گیرند و از نظر روانی فقیر می‌شوند.

قاعده‌ی ساده‌ایست: اگر در زندگی روزانه، داد و ستدی نداری که در آن، اگر یک دانه خرج می‌کنی، هفتصد دانه برگردد، به زودی درخت روانت پژمرده خواهد شد و انبار روانت خالی.

»روح الله صدیق«

@OfficialPersianTwitter",2024-08-30 10:27:01+00:00,387300,0,👍,1002,😢,122,❤,31,☃,11,🤯,10
"از صحنه های قشنگ پارالمپیک
""جکی ‌چان"" مدال نقره را بر گردن زهرا رحیمی اولین مدال‌آور ایران در مسابقات پارالمپیک پاریس آویخت!
زهرا رحیمی، تکواندوکار  15 ساله ایرانی مدال نقره پارالمپیک خود را از جکی چان، یکی از محبوب‌ترین بازیگران و رزمی کاران جهان دریافت کرد.

»MahsaMoz_56«

@OfficialPersianTwitter",2024-08-30 10:24:01+00:00,387299,1,❤,4211,👍,162,🎉,69,🔥,24,🏆,16
"شانس های دریافت توپ طلای امسال از نگاه متریکا:

»yosi«

@OfficialPersianTwitter",2024-08-30 10:20:02+00:00,387298,1,🤣,1642,😁,47,👍,45,❤,25,🥴,20
"‏انسان نيمه اول عمرش را سر غرورش مى‌جنگد و در نیمه دوم عمرش به دنبال چیزهایی می‌افتد که بخاطر غرورش از دست داده.

»آلبر کامو«

@OfficialPersianTwitter",2024-08-30 10:14:01+00:00,387297,0,👍,1019,😢,127,👎,22,❤,20,😁,13
"‏دلم میخواد بیشتر بخونم، بیشتر بدونم، بیشتر زندگی کنم اما مث یه جنازه فقط خودمو از امروز به فردا میکشم...

»June«

@OfficialPersianTwitter",2024-08-30 10:07:01+00:00,387296,0,👍,2475,😢,237,🤣,35,👎,22,🥴,15
"یه عمارت قاجاری هم سیمان کاری شده 😐😐😐

»زهرا«

@OfficialPersianTwitter",2024-08-30 10:01:11+00:00,387294,1,😐,2221,🤯,558,😁,62,👎,45,❤,42
"‏هم اتاقیم امتحان تاریخ امامت داره
ازم پرسید امام محمدتقی امام‌ چندمه؟
رومو کردم به دیوار خیلی آروم گفتم آااااا ای یار با شهامت بگو تو از امامت و با شعره شمردم تا برسم امام مورد نظر:)

»سارای«

@OfficialPersianTwitter",2024-08-30 09:53:01+00:00,387293,0,🤣,3499,😁,217,👍,107,❤,69,👎,55
"📌بهرام افشاری در کنار حمید صفت
پشت صحنه‌ی کنسرت نمایش سیصد

»OPT«

@OfficialPersianTwitter",2024-08-30 09:45:02+00:00,387292,1,👎,942,❤,407,👍,124,😁,74,🥴,43
"‏امروز رفتیم آزمایشات ازدواج رو انجام دادیم. بعدش رفتیم جایی من حواسم نبود، به یکی گفتم که ایشون مهدی دوست پسرم هستن. ناراحت شده بود میگفت من به خاطر این ازدواج امروز خون دادم و تو لیوان جلو چشم یارو شاشیدم، چرا باور نمیکنی؟ :)))))))

»بــــــاوان«

@OfficialPersianTwitter",2024-08-30 09:40:17+00:00,387291,0,🤣,3908,😁,167,❤,52,👍,48,👎,40
"‏فکت
رفت و آمد به باشگاه از خود ورزش کردن سخت‌تره:))))))))))))))))))))))))))))))))))))))))

»هیرا«

@OfficialPersianTwitter",2024-08-30 09:27:01+00:00,387289,0,👍,4461,😁,131,❤,30,👏,26,💯,14
"‏من به شخصه تا الان خیابون ایتالیا و شیرینی فرانسه و کوچه برلن رفتم

»Minion Lannister«

@OfficialPersianTwitter",2024-08-30 09:20:12+00:00,387288,1,😁,2730,🤣,821,😐,287,👍,113,👾,24
"‏اون روزی که بالاخره ماشین زمان اختراع شد، یادمون باشه بریم بازی ایران استرالیا و یه کاری‌ بکنیم اون گل دوم‌ رو علی دایی، مهدوی‌کیا یا ابراهیم تهامی به جای خداداد عزیزی بزنن.
چقدر مبتذلی تو بشر!

»فریور خراباتی«

@OfficialPersianTwitter",2024-08-30 09:15:11+00:00,387287,0,👍,2890,😁,211,👎,148,🤣,66,❤,34
"شاخای مجازی درجریانید هفته آینده مدرسه ها باز میشه دیگه؟!

آماده‌اید دیگه ایشالا 😂😂

»SaRa«

@OfficialPersianTwitter",2024-08-30 09:07:40+00:00,387286,0,😁,1333,🤣,507,👍,88,👎,65,🥴,38
"داداش تو با این ریخت و قیافه باید وایسی با قمه سر چهار راه زورگیری کنی، این کارا چیه🤦🏻‍♀️🤦🏻‍♀️   
 
• دیکتاتور مهربان •

@OfficialPersianTwitter",2024-08-30 09:01:03+00:00,387285,1,🤣,1244,😐,588,🗿,116,😡,37,😁,27
"اشرفی به مدال برنز دست یافت/ مظلوم در یک قدمی مدال طلا

🔺به نقل از روابط عمومی فدراسیون جودو، دومین روز از مسابقات جودو نوجوانان قهرمانی آسیا در حالی از صبح امروز (جمعه نهم _شهریوماه) به میزبانی کشور کره جنوبی ودر شهر «مونگ یونگ» در حال برگزاری است که محمد امین اشرفی نماینده وزن ۸۱- کیلوگرم تیم ملی نوجوانان ایران موفق به کسب مدال برنز شد.

•OPT•

@OfficialPersianTwitter",2024-08-30 08:56:53+00:00,387284,0,❤,695,👍,53,❤‍🔥,14,🤣,5,👏,4
"معین دهاز نوشته:
«نرسیدن به آرزو، غم‌انگیزه.
اما غم انگیزتر اینه که بدونی آرزوت یه جای دیگه‌ای از دنیا، در جریانه.
یکی داره جات زندگی می‌کنه.»

داشتم فکر می‌کردم تویی که یه گوشه این دنیا تو یه شهر ساحلی خنک روزها برای روزنامه محلی مقاله می‌نویسی و عصرها تو ساحل راه میری و کافه های جدید کشف میکنی اگه ارزوی زندگی سگی رو داشتی بیا زندگیهامون عوض 
 
• دیکتاتور حانیه •

@OfficialPersianTwitter",2024-08-30 08:53:01+00:00,387283,0,👍,1007,😢,227,🤣,95,❤,35,🥴,12
"شهرداری منطقه ۲۰ تهران دیوار دور برج طغرل با قدمت سلجوقی در شهر ری را کاشی کرد.

•احسان رستمی‌پور •

@OfficialPersianTwitter",2024-08-30 08:50:22+00:00,387282,1,😐,3084,😡,593,🥴,112,😁,93,👎,51
"به مامانم گفتم اون تخمه رو از کنارت بده من گفت نخور برات خوب نیست مریضی، منم بیخیال شدم. ۵ دیقه بعد دیدم خواهرم این پنج‌تا دونه رو با دستش پوست کند (بلد نیست با دندون) یواشکی بهم داد :))))

• Kasro •

@OfficialPersianTwitter",2024-08-30 08:45:26+00:00,387281,1,❤,3394,😁,105,👍,61,👎,16,😐,12
"شما یادتون نمیاد ولی ما بسختی از دوره مبل‌های فِرفوژه گذر کردیم،
مبلمانی بشدت زشت، ناراحت، بد ترکیب و کَریه که هر جا میرفتی بود، هر لحظه از کنارشون رد میشدی استرس این و داشتی شست پات نخوره بهش. همه چی هم ازش ساخته بودن حتی تخت خواب! میشستی روش صدای مرگ میداد کثافت. 
 
•AmirJb •

@OfficialPersianTwitter",2024-08-30 08:42:09+00:00,387280,0,👍,1280,🤣,448,😁,46,👎,40,❤,14
"‏تو دورهمیاتون حواستون باشه که از دخترای اکیپ، کدومشونه که میز مزه رو میچینه؛ ازینا میشه زید خوب درآورد. کدبانو، مسئولیت‌پذیر و معمولا آشپزیشونم خوبه.

•دیوار کسرا•

@OfficialPersianTwitter",2024-08-30 08:27:01+00:00,387278,0,👎,1716,😁,658,👍,314,🗿,67,❤,23
"‏هایده رو که دیگه قبول دارید؟

•شیوه•

@OfficialPersianTwitter",2024-08-30 08:20:21+00:00,387277,1,👍,2765,👎,464,😁,316,🤣,144,❤,83
"شهر کتاب هم که شده جایی با فروشنده‌های ریشو و عینک‌گرد که زلم‌زیمبو و سی‌دی و لوازم‌تحریر و قاب و گلدون و عود و جعبه کادویی می‌فروشند، حالا چندتا کتاب هم میگذارند برای خالی نبودن عریضه. اون هم که «قورباغه رو قورت بده» و «فال قهوه» و «رموز همسریابی». 
اگر این ابتذال نیست پس چیه؟ 

• حسین حمدیه •

@OfficialPersianTwitter",2024-08-30 08:12:01+00:00,387276,0,👍,3350,😢,137,👎,85,🤨,28,🕊,11
"‏خانوم، پنجاه سالشه و مادرشوهرش تازه فوت کرده. دخترش ازش پرسید:
چه خاطره‌ای از مامان‌ جون داری که هیچ‌وقت فراموش نکردی؟
گفت: یک ماه بعد عروسی، اومد بهمون سر بزنه. در رو که باز کردم با روی گشاده گفتم: خیلی خوش اومدین. برگشت با عصبانیت گفت: معلومه خوش اومدم، خونه پسرمه.

•مهشید جهانگرد•

@OfficialPersianTwitter",2024-08-30 08:09:01+00:00,387275,0,😢,3073,😐,979,😁,255,😡,155,👍,68
"سیری در تاریخ/
در زمان کوروش کبیر خط و زبان ،زبان بابلی بود.
پیدایش خط میخی در زمان داریوش اول هخامنشی بود.خط میخی در کتیبه بیستون بوده است.
کمبوجیه دوم ،پس از فتح کردن مصر در سال ۵۲۵ پیش از میلاد ،به سمت قبرس رفت و قبرس را با کمک فنیقیان فتح کرد.

•Mohammad amin hayat moghaddam•

@OfficialPersianTwitter",2024-08-30 08:02:13+00:00,387274,1,👍,383,👎,232,🥴,106,🗿,69,❤,43
"از سوالای پزشکی رندمی که اطرافیان میپرسن واقعا اعصابم خرد میشه
مثلا رفتی یه چیزی از مغازه بخری فروشنده میگه مورمور شدن آرنج علتش چیه دکتر؟ چند وقته ارنجم مور مور میشه.
بعد این اصلا براش مهم نیست و درمان هم بهش بگی قطعا انجام نمیده
فقط میخواد یه گهی خورده باشه 
 
•Pouyan•

@OfficialPersianTwitter",2024-08-30 07:52:01+00:00,387273,0,😁,1391,👍,348,🤣,161,😐,83,😢,19
"جردن باروز به تشک کشتی برگشت

🔹قهرمان هفت دوره جهانی و المپیک در رقابت‌های انتخابی کشتی آمریکا برای حضور در قهرمانی جهان آلبانی شرکت خواهد کرد.

🔹این کشتی گیر ۳۶ ساله در سال ۲۰۲۳ نتوانست به رقابت های جهانی برسد.

•OPT•

@OfficialPersianTwitter",2024-08-30 07:50:29+00:00,387272,0,👍,280,🔥,59,🤣,25,❤‍🔥,22,🫡,13
"این کسیه که تو تابستون برقشو قطع میکنید:   
 
• AM •

@OfficialPersianTwitter",2024-08-30 07:45:28+00:00,387271,1,😢,1534,😁,396,❤,120,🤣,86,👍,56
"یک هفته به هیچ نگرانی یا توهینی واکنش نشون نده ؛ وارد جهان جدید با تجربیاتی جدید خواهید شد

•Shadi•

@OfficialPersianTwitter",2024-08-30 07:37:01+00:00,387270,0,👍,1731,🗿,72,❤,43,👎,27,🥴,17
"روزی پنجاه تا پست از درونگرایی بودنت میذاری؟؟؟
درونگرا که انقدر زر نمیزنه

• جکی بوی •

@OfficialPersianTwitter",2024-08-30 07:34:01+00:00,387269,0,👍,3249,🤣,1128,😁,99,👎,45,🥴,10
"تا سرکار موتور گرفتم. رفت سرکار خودش موتورو خاموش کرد اومد پیاده شه گفت عه تورو نرسوندم. چرا هیچی نمیگی 😐 
 
• صـپحــر •

@OfficialPersianTwitter",2024-08-30 07:27:01+00:00,387268,0,🤣,3757,😁,160,😐,72,👍,44,👻,11
"ازین منطقی‌تر نمیشد جواب داد   
 
• آقا سید حبیب •

@OfficialPersianTwitter",2024-08-30 07:20:24+00:00,387267,1,😁,1812,🤣,748,👍,90,❤,25,👎,23
"واسش زن میگیرن که تریاک رو ترک کنه. یواشکی میکشیده، زنش میفهمه، درخواست طلاق میده. مخالفت میکنه. حالا تو خونه تریاک میکشه، زنش هم معتاد میشه. طلاق نمیگیرن و بچه‌دار میشن. بچه بزرگ میشه، کارنامه نظام مهندسیش رو استوری میکنه، میخواد همه بدونن با اعتیاد والدین هم میشه پایه۳ قبول شد. 
 
• نخجوان •

@OfficialPersianTwitter",2024-08-30 07:12:01+00:00,387266,0,😢,3260,❤,370,👍,126,🤣,76,🥴,47
"‏مراحل مختلف پاکسازی تلفن همراه قبل از مراسم عقد:
۱.لفت دادن از گروه های تلگرامی
۲.بلاک کردن ۷۰ درصد از فرند لیست های شبکه های اجتماعی که در آن عضویت دارد
۳.تعویض سیمکارت
یعنی قشنگ برمیگرده به تنظیمات کارخانه

•Princess•

@OfficialPersianTwitter",2024-08-30 07:07:01+00:00,387265,0,😁,1234,🤣,456,👎,176,👍,66,🥴,32
"پسر من فکر میکردم دیگه کسی گوه آتش نشان ها رو نمیخوره.دیدم ربطی به شغل نداره اینا گوه همه رو میخورن =)))
طرف پست گذاشته گفته ماشینای آتش نشانی همیشه تمیزن چون ما ماشینارو هر هفته میشوریم.
 اومده نوشته چون خیلی بیکارید =)))خب بیکار باشه تو چرا زور بهت میاد =))))   
 
•Pouyan •

@OfficialPersianTwitter",2024-08-30 07:00:02+00:00,387264,1,😐,3451,👍,400,😁,88,🥴,20,👌,14
"‏بچه بودم تا حالا کتک نخورده بودم ، یه روز خوردم زمین کنار چشمم کبود شد، مربیم پرسید چی شده؟ گفتم مامان بابام منو با شیلنگ کتک میزنن ، فرداش زنگ زدن به مامان بابام اومدن مهد کودک ،یه خانومی بود حامی کودکان، یه عالمه نصیحتشون کرد :))) وقتی رسیدیم خونه اولین کتک زندگیم رو خوردم :)))

•جناب آقای پرستار•

@OfficialPersianTwitter",2024-08-30 06:53:01+00:00,387263,0,🤣,4295,😁,178,👍,128,😢,16,🫡,14
"هموطن اومده ۷۰۰۰ یورو آنلاین خرید کرده حالا میخواد بدون پرداخت این بدهی برگرده ایران و بعد نگرانیش اینه که در آینده می‌تونه به اروپا سفر کنه
جالبه اینا موقع رفتن هم پول بلیط میگیرن هم یه پولی به عنوان هزینه اولیه زندگی 
در ضمن این مدت هم تو آلمان بدون کار کردن از دولت پول گرفتن   

تهشم نوشته قضاوت نکنید 
چشمم 
🤧 

• elham🚁•

@OfficialPersianTwitter",2024-08-30 06:45:21+00:00,387262,1,😐,1264,😡,158,👍,115,🤣,76,😁,14
"خوش به حال لانا هروقت دلش هندونه بخواد دوست پسرش سریع میره از پشت پیکان وانتش براش میاره. 
   
• moein •

@OfficialPersianTwitter",2024-08-30 06:41:01+00:00,387261,0,🤣,1587,😁,73,👎,46,👍,33,😐,23
"به چشم دیدم که پسرا دخترایی که خوشگل و خوش هیکل نیستنو نادیده میگیرن ، به هیچ عنوان با دستاورد های اون فرد یا شخصیتش کاری ندارن ، اگرم داشته باشن تو فرند زون باقی میمونن، نتیجه گیریش با خودتون. 
 
• لیا •

@OfficialPersianTwitter",2024-08-30 06:27:01+00:00,387258,0,👍,2588,👎,192,😢,109,🗿,30,❤,17
"سایز کیف مورد نیازم برای چیزهایی که هرروز دنبال خودم میبرم بیرون: 
   
• Tina | تینا •

@OfficialPersianTwitter",2024-08-30 06:20:17+00:00,387257,1,😁,1004,👍,272,🤣,98,👎,50,🥴,15
"یه همکار دارم از اینایی که توی دوران مجردی همش توی تور و مهمونی و...مختلط بودن و کل زندگیشون رو یه لحظه هم سینگل نبودن.
اخرش بهمن پارسال توی ۴۵سالگی عقد کرد.
از اون تاریخ هر باری که اینو میبینم داره غر میزنه که اشتباه کردم، عجله کردم، کاش بیشتر صبر میکردم و... 
یه بار بهش گفتم مشکل چیه؟ زنت بساز نیست؟
گفتش نه، اتفاقا خیلی خوبه، ولی هنوز جا داشت که زندگی مجردی بدون تعهد داشته باشم و فرصت های دیگه رو هم تجربه کنم.
حقم داشت، بعد یه عمر تنوع طلبی و روابط بدون تعهد دیگه روان عادم عادت می‌کنه به این شکل از رابطه و نمیتونه توی قالب جدید بره
مشکل خیلی ها اینه که فکر می‌کنن تعهد برای قبل از رابطه و ازدواجه، در صورتی که به نظر من تعهد و وفاداری از قبل ورود به رابطه شروع میشه، اینکه چه سبک زندگی ای رو قبل از رابطتون داشتید به نوعی خودش تعهده.
به آدمهای زندگیتون وفادار باشید، حتی اگر هنوز وارد زندگیتون نشده باشن. 

• کاتسوموتو •

@OfficialPersianTwitter",2024-08-30 06:12:01+00:00,387256,0,👍,3251,❤,100,👎,54,😐,34,👌,20
"دختر همسایه‌مون ۱۳ سالشه استوری گذاشته: «دیگه تنهایی بسه! عشق، منو هم ببین لطفا»، تورو هنوز سنسور لامپ راه‌پله نمی‌بینه عشق چه‌جوری ببینتت آخه :)))) 
 
• روانشناسِ روانی •

@OfficialPersianTwitter",2024-08-30 06:07:01+00:00,387255,0,😁,1899,🤣,828,👍,69,😐,27,❤,12
"نحوه صحیح خوابیدن:

•مومینگ•

@OfficialPersianTwitter",2024-08-30 06:01:51+00:00,387254,1,🤣,2149,👍,304,👎,63,😁,44,😐,27
"‏می‌دونستین معادل فارسی پیرسینگ می‌شه آژین‌کاری؟
چه اطلاعات مفیدی می‌دم اول صبح جمعه! برید حال کنید.

•Afra•

@OfficialPersianTwitter",2024-08-30 05:53:01+00:00,387253,0,😁,1020,🤣,300,👍,59,🥴,23,💯,8
"‏از حیوونی که یهو کله سحر شروع میکنه جیغ زدن هیچ کاری بعید نیست

•houman•

@OfficialPersianTwitter",2024-08-30 05:45:16+00:00,387252,1,🤣,2000,😁,116,👍,93,❤,43,🕊,9
"منتظرم پاییز برسه تا بیشتر بنویسم. پاییز همیشه فصل آغازه: زنده می‌شی، برمی‌گردی، می‌سازی. 
 
• Kimiya •

@OfficialPersianTwitter",2024-08-30 05:44:00+00:00,387251,0,👍,1283,👎,372,❤,83,🥴,41,😐,25
"پادشاه نیوزلند درگذشت

🔹توهیتیا پاکی ته فروفرو هفتم پادشاه مائوری نیوزلند در سن ۶۹ سالگی درگذشت. به گفته دفتر سلطنتی، او صبح روز جمعه در کنار عزیزانش در بیمارستان، جایی که در حال نقاهت پس از عمل جراحی قلب بود، درگذشت.

🔹توهیتیا در سال ۲۰۰۶ تاجگذاری کرد. پادشاه مائوری هیچ اختیار قانونی ندارد و چنین سمتی در قانون نیوزلند پیش بینی نشده است. با وجود این، او نقش مهمی در زندگی عمومی کشور ایفا می کرد.

•OPT•

@OfficialPersianTwitter",2024-08-30 05:39:50+00:00,387250,1,👍,357,😁,108,😢,68,😐,40,🗿,34
"‏برخورد بابام با قهوه خیلی جالبه. ساعت ۹  میگه یه قهوه درست کن عشق کنیم. لیوان قهوه رو تو یه حرکت سر می‌کشه و پنج دقیقه بعد صدای خر و‌ پفش بلند میشه 

• Peyman Yazdani•

@OfficialPersianTwitter",2024-08-30 05:31:04+00:00,387249,0,😁,1456,🤣,610,👍,131,👎,13,❤,12
"باید بدانی که جایت هرگز خالی نخواهد ماند. اندوه و دلتنگی به نسبت نامساوی جای تورا پر خواهند کرد

• سرهنگ •

@OfficialPersianTwitter",2024-08-29 20:57:01+00:00,387246,0,👍,770,😢,225,❤,39,👎,13,🦄,9
"من و همسری 

•اشلی بینگ•

@OfficialPersianTwitter",2024-08-29 20:50:56+00:00,387245,1,🤣,1814,🗿,186,😁,69,👎,59,👍,46
"یک بار یکی بهم پشنهاد داد شیراز بود.از اول گفتم لانگ بده ها.گفت نه.بعد چند وقت هر روز میگفت چرا نمیای شیراز زندگی کنی؟میگفتم شغلم اینجاست.میگفت توام سخت میگیریا
حالا بیا کارم میگردی پیدا میکنی نشد هم فدا سرت مگه همه باید کار کنن😐بزرگوار کلا معنی بیکاری و بی پولی رو نمیدونست😂 
 
• fariba •

@OfficialPersianTwitter",2024-08-29 20:46:06+00:00,387244,0,🤣,1820,😁,236,👍,65,😐,54,🫡,10
"نمیدونم چرا و چطور اما مدتیه شهوت بیرون رفتن از خونه، کافه و خرید و اینور‌ اون ور‌ رفتن درونم فروکش کرده.
پس زنده باد دیوارهای خونه و  نور ملایم و لباس‌های راحت و کتاب ها و گلدونها و گربه و فیلم. 
 
• The D •

@OfficialPersianTwitter",2024-08-29 20:41:10+00:00,387243,0,👍,2319,❤,147,👎,112,😢,57,🥴,30
"اولین سوتی من اونجا بود که نمی‌دونستم کارت رو نگه دارم یا فرو کنم یا از کدوم طرف بکشم!؟
فروشنده ازم گرفت کشید، پرسید: رمزتون؟ 

گفتم: وا! رمز من به شما چه مربوطه!؟🙄 
   
• نگار  •

@OfficialPersianTwitter",2024-08-29 20:35:55+00:00,387242,1,🤣,2011,😁,112,😐,63,👍,53,👎,47
"محرومیت استقلال خوزستان پس از بارش بطری‌ها

🔹 با اعلام کمیته انضباطی، باشگاه استقلال خوزستان تا اطلاع ثانوی از حضور تماشاگران خود محروم شد.

🔹 همچنین ابوالفضل کوهی، بازیکن استقلال خوزستان با دستور موقت تا اطلاع ثانوی از حضور در مسابقات محروم است.

•OPT•

@OfficialPersianTwitter",2024-08-29 20:34:38+00:00,387241,0,👍,432,👎,113,🤣,44,😁,12,😡,9
"من تو این زندگی خیلی چیزا می‌خوام، چیزای خیلی زیادی که الان حتی نزدیکش هم نیستم.
و این خیلی غمگینم می‌کنه. 
 
• ملیحِ سفید •

@OfficialPersianTwitter",2024-08-29 20:31:23+00:00,387240,0,👍,1273,😢,287,❤,42,☃,14,🗿,13
"زهرا رحیمی اعجوبه 15 ساله تکواندوی ایران که در راه فینال، قهرمان آسیا و المپیک رو از پیش رو برداشته بود از حریف مغولستانی خودش شکست خورد و به مدال نقره پارالمپیک رسید.دمش‌گرم

•ریک• 

@OfficialPersianTwitter",2024-08-29 20:28:01+00:00,387239,1,❤,4422,❤‍🔥,247,👍,104,🎉,38,🔥,16
"چجوری به بچه‌ام ثابت کنم که باباش ده‌ها بار
اینجا شهید شده ؟! 

• شهروند ساده •

@OfficialPersianTwitter",2024-08-29 20:25:52+00:00,387238,1,🤣,2174,😁,157,🤨,136,👍,55,😢,23
"شمام متوجه شدید طلای یسری مغازه‌ها از طلای یسری مغازه‌ی دیگه خوش‌رنگ‌تر و گرون‌تر بنظر میاد؟ چرا؟
جفتش هم ۱۸ عیاره ولی یکیش انقد قشنگه یکیش کدر و بدرنگ و بی‌کلاس 
 
• وحشت کهکشان •

@OfficialPersianTwitter",2024-08-29 20:21:01+00:00,387237,0,👍,2523,🗿,79,😈,10,👻,9,😎,6
