text,date,message_id,has_media,react1,count1,react2,count2,react3,count3,react4,count4,react5,count5
"سازنده اش رو زنده میخوام😄

🆔 @GizmizTel 💯",2024-04-29 10:11:32+00:00,118843,1,🤣,2341,👎,125,😢,105,👏,31,🥰,11
"یه جوری رقصید که دیگه تو هیچ عروسی بلندش نکنن😂

🆔 @GizmizTel 💯",2024-04-29 10:11:32+00:00,118842,1,🤣,1532,👎,386,😢,30,👏,15,🥰,14
"ضرب المثل های ایرانی با هوش مصنوعی! 

‌🆔 @GizmizTel 💯",2024-04-28 21:16:02+00:00,118834,1,🥰,3067,🤣,748,👏,524,👎,80,😢,17
"وقتی ساعت ۶ صبح با اتوبوس میری دانشگاه!😄

چی‌ شد یه تعدادی از دخترا بیزینسی شدن؟!

‌🆔 @GizmizTel 💯",2024-04-28 21:15:56+00:00,118832,1,🤣,3819,👎,375,😢,45,👏,35,🥰,4
"⚠️دوستان الان فصل ریواس هستش و تو کوه های اطراف تهران مثل لواسون زیاد میبینم که مردم برای جمع کردنش میرن،
خلاصه موقع چیدن خیلی مواظب باشین

‌🆔 @GizmizTel 💯",2024-04-28 21:15:56+00:00,118831,1,😢,1270,👏,260,🤣,26,🥰,21,👎,20
"آزمایش کنین ببینین مغز شما با چه سرعتی کار میکنه و متوجه ناهنجاری هایی که میبینه میشه؟

‌🆔 @GizmizTel 💯",2024-04-28 21:15:56+00:00,118830,1,👏,1826,👎,258,🥰,55,🤣,52,😢,15
"نحوه پاسخگویی سیاستمدارا😂👌

‌🆔 @GizmizTel 💯",2024-04-28 21:15:56+00:00,118829,1,🤣,1823,👏,573,😢,68,👎,33,🥰,8
"اینجا خوزستان است، بهشت مدیران ناکارآمد!

ماه‌ها از کشف تابوت های باستانی در محوطه ایلامی جوبجی رامهرمز میگذره و برای انتقال آنها اقدامی نشده است. 

کارگر: ۱۲ ماه اینجا هستیم. جسد موجود در تابوت ها سالم بودند. اما به دلیل شرایط بد نگهداری و عدم مراقبت، جسدهای باستانی نابود شدند.

‌🆔 @GizmizTel 💯",2024-04-28 21:15:56+00:00,118828,1,😢,4551,👎,514,🤣,102,🥰,11,👏,11
"یکی از اساتید اقتصادی می‌گفت هرکس در اصفهان موفق شود قطعا هر کجای دنیا در شغلش موفق می‌شود

‌🆔 @GizmizTel 💯",2024-04-28 21:15:56+00:00,118827,1,🥰,1377,🤣,671,👎,199,👏,114,😢,4
"تمرینی که اگر بتونید انجام بدین نشون میده بدن سالم با طراوت و جوانی دارید

‌🆔 @GizmizTel 💯",2024-04-28 21:15:56+00:00,118826,1,🥰,497,👎,363,🤣,151,😢,73,👏,58
"حالا که روز روانشناسیه، دیت با دخترای دانشجوی روانشناسیو با هم ببینیم😂😭

‌🆔 @GizmizTel 💯",2024-04-28 21:15:55+00:00,118822,1,🤣,2181,👎,109,👏,23,🥰,13,😢,12
"هر خشکبار اگه آدم بود...
گردو😂😍 واقعا گردو بود 

‌🆔 @GizmizTel 💯",2024-04-28 21:15:55+00:00,118821,1,👎,1300,🥰,879,🤣,234,👏,64,😢,10
"خودم ریختم پرام موند   

‌🆔 @GizmizTel 💯",2024-04-28 16:01:07+00:00,118820,1,😢,7109,🤣,589,👎,250,🥰,137,👏,118
"خلبان بَمرده
وقتی سیس عقاب میگیری 😂

دوستان عزیز سوار این چهارچرخا میشین جو زده نشین اینا مثل اون خارجیا که تو کلیپا میبینید، سیستم تعلیق نداره بتونین مانور بدین

‌🆔 @GizmizTel 💯",2024-04-28 16:01:00+00:00,118816,1,🤣,2053,😢,409,👎,43,👏,23,🥰,10
"پژو ۴۰۵ عزیز اگه خسارتی به ماشینت وارده شده شماره کارت بزار انجام وظیفه بشه😂👏

کاش مجلس یه قانون بزاره، خون خفتگیرا رو حلال کنه، مردم خودشون بلدن چجوری اینا رو تنبیه کنن😉

‌🆔 @GizmizTel 💯",2024-04-28 16:01:00+00:00,118815,1,👏,5765,😢,60,👎,33,🤣,30,🥰,17
"این ویدئو بیش از 60 میلیون ویو خورده 

‌🆔 @GizmizTel 💯",2024-04-28 16:01:00+00:00,118813,1,👏,3087,👎,232,🤣,69,😢,41,🥰,17
"لیست ادویه های پر کاربرد هفت تا از غذاهای خوشمزه ایرانی

‌🆔 @GizmizTel 💯",2024-04-28 16:01:00+00:00,118812,1,🥰,759,👎,173,👏,107,🤣,13,😢,12
"بهترین زمان شیرینی خوردن فقط بعد از غذاست نه با معده خالی!

‌🆔 @GizmizTel 💯",2024-04-28 16:01:00+00:00,118811,1,👏,1105,👎,34,😢,22,🥰,21,🤣,12
"راز ناپدید شدن دختر مبتلا به اوتیسم در اصفهان فاش شد. مادر این دختر اعتراف کرده ، دایانا را به یک باغ متروکه در خارج از شهر برده و با چاقو او را کشته. بعد هم جسدش را آتش زده و با انتشار آگهی ناپدید شدن دایانا، دنبال صحنه سازی بود😐😔

‌🆔 @GizmizTel 💯",2024-04-28 16:01:00+00:00,118810,1,😢,8762,👎,200,🤣,26,👏,22,🥰,8
"برگام! این اتوبوسه یا هتل ۵ ستاره؟

🆔 @GizmizTel 💯",2024-04-28 16:01:00+00:00,118809,1,👏,1238,🥰,167,😢,62,👎,35,🤣,8
"یک روز ، یک روز بیدار میشی مسواک می‌زنی ، صبحانتو میخوری و یهو متوجه میشی امروز بهش فکر نکردی… 
بعد اونروز همه چی آسون‌تر میشه …

‌🆔 @GizmizTel 💯",2024-04-28 16:01:00+00:00,118808,1,👏,1834,😢,256,👎,40,🥰,27,🤣,7
"وقتی با مامانت میری عروسی😂

‌🆔 @GizmizTel 💯",2024-04-28 16:01:00+00:00,118807,1,🤣,2067,👎,408,🥰,19,😢,14,👏,7
"این حقیقت داره 😂

‌🆔 @GizmizTel 💯",2024-04-28 16:01:00+00:00,118806,1,🤣,2446,👎,568,😢,46,👏,21,🥰,10
"⚠️لطفا برای همه بفرستید که حتما امنیت خونه هاشون رو پیشرفته تر کنن ! 
خواهش میکنم حتما نرده و دزدگیر داشته باشید ! 
تا جایی که میشه منزل رو خالی نکنید ! 

طلای بدلی توی گاوصندوق بذارین😉
از لامپ تایمردار استفاده کنید
تلویزیون رو روی تایمر بذارین خاموش روشن شه

🆔 @GizmizTel 💯",2024-04-28 10:35:16+00:00,118805,1,😢,1787,👏,192,🤣,58,👎,35,🥰,8
"حکایت جامعه ی ما...

از ماست که بر ماست. خود کرده را تدبیر نیست...

🆔 @GizmizTel 💯",2024-04-28 10:35:02+00:00,118802,1,👏,2124,😢,263,🤣,103,👎,81,🥰,5
"شما در حال مشاهده‌ی لامبورگینی اوروس 2024 سفارشی برای جناب منصوری هستین

‌🆔 @GizmizTel 💯",2024-04-28 10:35:02+00:00,118801,1,👏,1772,👎,337,😢,231,🥰,101,🤣,21
"چهار مرد افغان با ربودن پسر ۱۶ ساله از مقابل زمین فوتبال در حوالی بزرگراه آزادگان او را به باغی برده و به او تعرض کردند. متهمان طعمه خود را تهدید کردند اگر شکایت کنند، شبانه به خانه شان آمده و سر اعضای خانواده را میبرند . دو‌نفر از متهمان دستگیر شدند.

🆔 @GizmizTel 💯",2024-04-28 10:35:02+00:00,118798,1,👎,3997,😢,1462,👏,64,🤣,38,🥰,13
"چوب جادویی رو دست کم نگیرید🤣

🆔 @GizmizTel 💯",2024-04-28 10:35:02+00:00,118795,1,👎,2861,🤣,635,😢,181,👏,13,🥰,8
"به معلمش میگه شبیه پلنگا شدی😂
آخ از دنیای بچه ها 😍😅

+چرا باید اسم مادربزرگ رستم سیندرلا باشهههه؟🤣

‌🆔 @GizmizTel 💯",2024-04-28 10:35:02+00:00,118794,1,🤣,1865,👎,124,🥰,42,😢,10,👏,7
"امروز روز جهانی کفتاره، این روز رو به رفیقای کفتار صفت (مُفت خورت) تبریک بگو

‌🆔 @GizmizTel 💯",2024-04-27 21:19:22+00:00,118793,1,🤣,3382,👏,260,👎,153,🥰,71,😢,20
"تا امروز به این اندازه قانع نشده بودم😂

یعنی حداقل این یه درس ۴ واحدیه :)

‌🆔 @GizmizTel 💯",2024-04-27 21:19:15+00:00,118791,1,🤣,2298,👏,776,👎,91,😢,20,🥰,9
"پدیده های شگفت انگیز طبیعت 

‌🆔 @GizmizTel 💯",2024-04-27 21:19:15+00:00,118790,1,🥰,1369,👏,110,👎,56,😢,22,🤣,19
"وقتی مهستی مجبور میشه ثابت کنه که مهستی خودشه😁برنامه مربوط میشه به نوروز سال ۱۳۷۸..

‌🆔 @GizmizTel 💯",2024-04-27 21:19:15+00:00,118789,1,🥰,2078,👎,351,🤣,145,👏,42,😢,39
"فیلمی از لحظه شکسته شدن اکسل خودرو ام وی ام x55 پرو و واژگونی آن در اتوبان کاشان قم

‌🆔 @GizmizTel 💯",2024-04-27 21:19:15+00:00,118788,1,😢,2473,👎,253,🤣,110,👏,23,🥰,19
"همسفر باید همینقدر باحال باشه

فقط اونیکه میگفت من خود خرم😄

‌🆔 @GizmizTel 💯",2024-04-27 21:19:15+00:00,118785,1,🤣,2697,👎,1196,🥰,87,👏,61,😢,22
"وقتی از دردی که باید بکشی فرار میکنی
حلِ اون درد رو به بچه‌ت واگذار میکنی.

مطمئنم اگه نگاه کنین یه مورد اینطوری، توی خانوادتون میبینین.
یادتون باشه که یه جایی این چرخه باید قطع بشه.

‌🆔 @GizmizTel 💯",2024-04-27 21:19:15+00:00,118784,1,👏,1096,👎,214,😢,169,🤣,15,🥰,11
"دیگه هیچ مکانی تو جهان با S24 اولترای سامسونگ امن نیست!

زومش رو ببینید🤯

‌🆔 @GizmizTel 💯",2024-04-27 21:19:15+00:00,118782,1,👏,2683,🤣,528,👎,189,😢,96,🥰,20
"بازیگر نقش سلمان در نون خ: این ‌ر‌وزها اصلا حالم خوب نیست، یه سری از مردم حتی تو مجلس ختم هم میان میگن واسمون بخند! زنم دیگه باهام بیرون نمیاد

‌🆔 @GizmizTel 💯",2024-04-27 21:19:15+00:00,118781,1,😢,4440,🤣,392,👎,141,🥰,52,👏,37
"چه مغزی گذاشتن این کلیپ حق رو ساختن😂 عالی بود👌👏

‌🆔 @GizmizTel 💯",2024-04-27 15:59:27+00:00,118780,1,🤣,5125,👏,363,👎,155,😢,106,🥰,13
"آموزش رقص آوردم براتون😍

شما کمر میبینید؟😂

‌🆔 @GizmizTel 💯",2024-04-27 15:59:21+00:00,118778,1,🥰,1396,👎,414,🤣,130,👏,18,😢,15
"رسانه های ترکیه: «هانده ارچل» موقع بازی تو فیلم «مست‌ عشق» عاشق «پارسا پیروزفر» شده بود ولی آقا پارسا به سینه این بازیگر مشهور ترکیه‌ای هم دست رَد زده!

‌🆔 @GizmizTel 💯",2024-04-27 15:59:21+00:00,118777,1,🤣,5857,🥰,477,👎,291,👏,262,😢,40
"تصاویر دختران بی‌حجاب در گزارش صداوسیما

یک خانم محجبه در گزارش صداوسیما: داریم می‌میریم از بی حجابی؛ تروخدا جلوی بی‌حجابی را بگیرید.

‌🆔 @GizmizTel 💯",2024-04-27 15:59:21+00:00,118774,1,👎,10541,👏,2851,🤣,911,😢,73,🥰,19
"صحبتهای شیرین یکی از هم وطنان اصفهانیمون در مورد خرید جت شخصی😂

‌🆔 @GizmizTel 💯",2024-04-27 15:59:21+00:00,118768,1,🤣,1830,😢,303,👏,206,👎,44,🥰,15
"از ژن ایشون باید داروی اعصاب درست کنن😂

‌🆔 @GizmizTel 💯",2024-04-27 15:59:21+00:00,118767,1,🤣,2578,👎,72,😢,41,👏,31,🥰,10
"چند تا حقه ی سینمایی ببینیم🤯

🆔 @GizmizTel 💯",2024-04-27 10:35:37+00:00,118766,1,🤣,1295,👏,515,👎,62,🥰,47,😢,37
"بهترین آرایشگر کودک دنیا🫠😍

🆔 @GizmizTel 💯",2024-04-27 10:35:33+00:00,118763,1,🥰,3668,👏,571,👎,54,🤣,52,😢,12
"یه فروشگاه تو کیش زدن 
فقط آب معدنی داره !
از سراسر دنیا و‌ از چشمه های مختلف جهان 
ترکیه، فنلاند، سوئیس، ایتالیا و

🆔 @GizmizTel 💯",2024-04-27 10:35:33+00:00,118762,1,👏,2560,👎,961,🤣,298,🥰,133,😢,36
"این هرجا بشینه میگه خوب جمعش کردم :)

🆔 @GizmizTel 💯",2024-04-27 10:35:33+00:00,118761,1,🤣,1717,👏,515,👎,195,😢,58,🥰,17
"🔻بلایی که با خوردن ۴ استامینوفن سرتان می‌آید

🔹نایب‌رئیس سابق انجمن داروسازان ایران، با اشاره به مصرف بالای استامینوفن در کشور می‌گوید: این دارو را مردم به‌عنوان یک داروی بی‌ضرر یا کم‌ضرر می‌شناسند اما اگر بیمار ۴ استامینوفن ۵۰۰ میلی‌ گرمی در روز استفاده کند دچار مسمومیت کبدی یا کما خواهد شد.

🆔 @GizmizTel 💯",2024-04-27 10:35:33+00:00,118759,1,😢,1781,👎,128,👏,54,🤣,40,🥰,17
"ترسناک ترین قاتلین سریالی تاریخ ایران به ترتیب تعداد قربانی

1-کلثوم اکبری | مازندران | 13 قربانی
2-فرید بغلانی | خوزستان | 16 قربانی
3- سعید حنایی | مشهد | 16 قربانی
4-اصغر بروجردی | تهران | 33 قربانی
5- مجید محمودی | سراسر ایران | 49 قربانی
6- محمد بسیجه | تهران | 54 قربانی
7-حسن اورنگی | مشهد | 62 قربانی
8- هوشنگ امینی | تهران | 67 قتل

🆔 @GizmizTel 💯",2024-04-27 10:35:33+00:00,118758,1,😢,2701,🤣,304,👎,171,👏,21,🥰,14
"❌قبض برق ۲ میلیونی در صورت استفاده از کولر گازی

🔹مدیرکل امور انرژی و مشتریان شرکت توانیر: قبض برق مشترکی که در تابستان از کولر گازی استفاده می‌کند بالای ٢ میلیون تومان پیش‌بینی می‌شود! /تسنیم

🆔 @GizmizTel 💯",2024-04-27 10:35:33+00:00,118757,1,👎,4287,👏,314,😢,149,🤣,90,🥰,7
"در سرعت های پایین فرق میکنه⚠️

اگر سرعتت خیلی پایین بود و داشتی با دنده یک حرکت میکردی برای اینکه ماشین خاموش نشه باید اول کلاچ رو بگیری بعدا ترمز‌
ولی در سرعت های بالا فقط و فقط باید اول ترمز رو بگیری و گرنه همین طوری که دیدی تصادف میکنی.‌

🆔 @GizmizTel 💯",2024-04-27 10:35:33+00:00,118756,1,👏,1293,👎,31,🤣,17,🥰,12,😢,8
"علت جدایی ها رو از زبان دکتر گبور مته نویسنده‌ی کتاب ""افسانه ی عادی بودن"" بشنوید

🆔 @GizmizTel 💯",2024-04-27 10:35:33+00:00,118755,1,👏,955,👎,94,😢,55,🤣,15,🥰,10
"فقط با دیدنش فشارم افتاد🤤

‌🆔 @GizmizTel 💯",2024-04-27 10:35:33+00:00,118754,1,👎,889,🥰,605,🤣,174,😢,74,👏,18
"وضعیت کافه های بالاشهر 😄

‌🆔 @GizmizTel 💯",2024-04-27 10:35:32+00:00,118753,1,🤣,3132,👎,151,👏,61,😢,33,🥰,13
"حقایقی از مردان از زبان یک خانوم با تجربه😄

🆔 @GizmizTel 💯",2024-04-27 10:35:32+00:00,118752,1,🤣,2629,👎,400,👏,316,😢,23,🥰,8
"آبجی این چیه پوشیدی؟!
به هر حال مبارکه :((

‌🆔 @GizmizTel 💯",2024-04-26 21:08:19+00:00,118751,1,🤣,4561,👎,837,😢,164,👏,20,🥰,11
"ما طرفداران سپاهان انتظارمون از باشگاه سپاهان اینه که برای مورایس یه جشن ختنه سورون بزرگ بگیرن!

🆔 @GizmizTel 💯",2024-04-26 21:08:13+00:00,118749,1,🤣,2704,👎,184,👏,20,🥰,14,😢,7
"🔸«مورایس» مسلمان شد

🔹ژوزه مورایس سرمربی سپاهان در کنفرانس خبری پس از دیدار سپاهان مقابل استقلال ملاثانی اعلام کرد، از آیین مسیحیت به دین اسلام و مذهب شیعه گرویده است

+مورایس مدتی بود که با شیدا مقصودلو (بازیگر) در رابطه بود و به نظر میرسد این رابطه به ازدواج منجر شده است

🆔 @GizmizTel 💯",2024-04-26 21:08:13+00:00,118747,1,🥰,3641,🤣,1256,👎,484,👏,214,😢,17
"[میم های ایرانی](https://t.me/gizmiztel/118726) دارن جهانی میشن

خارجی ها کلی ویدئو ساختن با این😄

🆔 @GizmizTel 💯",2024-04-26 21:08:13+00:00,118746,1,🤣,2959,👎,214,🥰,35,😢,19,👏,18
"🔻️«اشکان خطیبی» از شرایط زندگی‌ در اروپا می‌گوید‌

🔹«اشکان خطیبی» بازیگر سینما و تئاتر: خودم به همه چیز پشت پا زدم؛ در ایران همه چیز داشتم و مدیر بودم! اگر اشتباه کردیم همگی با هم اشتباه کردیم!

🔸زندگی در اروپا کار راحتی نیست؛ اینجا به بیماری C-PTSD مبتلا شدم و تحت درمانم؛ نه بدنم و نه ذهنم دیگر توانایی کار کردن ندارد!

🔹اصلا از کیفیت کارهایی که در خارج از ایران کردم راضی نیستم و حدود ۶ سال است که روی صحنه نرفتم؛ سخت است واقعا سخت است.

🔸بهایی که من دادم به قیمت از دست دادن خانواده‌ام تمام شد!

‌🆔 @GizmizTel 💯",2024-04-26 21:08:13+00:00,118744,1,😢,3998,🤣,2023,👎,374,👏,81,🥰,34
"تو آپدیت جدید اینستاگرام، با روشن کردن این دکمه حتی اگه پیام هاشو بخونید براش سین نمیخوره !

‌🆔 @GizmizTel 💯",2024-04-26 21:08:13+00:00,118743,1,👎,941,👏,167,🤣,40,😢,12,🥰,7
"چندتا زندانی توی ونزوئلا تصمیم میگیرن با حفاری تونل از زندان فرار کنن. مدتها تلاش میکنن و در نهایت درست در لحظه خروج از تونل، سر از مکان یک کلاس آموزشی پلیس‌ درمیارن!

‌🆔 @GizmizTel 💯",2024-04-26 21:08:13+00:00,118741,1,🤣,3620,😢,366,👎,23,🥰,15,👏,10
"انگور و توت فرنگی خیلی زیاد سم‌پاشی میشن. حتما اینها رو خوب بشورید

‌🆔 @GizmizTel 💯",2024-04-26 21:08:13+00:00,118740,1,👏,974,😢,118,👎,66,🤣,23,🥰,14
"پسرا در سنین مختلف😂

‌🆔 @GizmizTel 💯",2024-04-26 21:08:13+00:00,118739,1,🤣,2317,👎,134,👏,85,😢,43,🥰,11
"بریم کانادا یه رل خوب و مشتی بزنیم و بعدش عشق و حال...

چند ماه بعد از مهاجرت:

‌🆔 @GizmizTel 💯",2024-04-26 21:08:13+00:00,118738,1,🤣,2408,👎,138,👏,121,😢,75,🥰,16
"این ویدئو بوی بهشت‌ میده‌! به نظرم قشنگترین سن بچست🤗

‌🆔 @GizmizTel 💯",2024-04-26 16:06:00+00:00,118737,1,🥰,2904,👎,53,😢,48,👏,38,🤣,11
"ولی این انصاف نیست آقای قاضی🚶🏻‍♂

‌🆔 @GizmizTel 💯",2024-04-26 16:06:00+00:00,118736,1,😢,4058,👎,112,🤣,34,🥰,15,👏,14
"این پست برای خانمهاییه که نمیدونن مقدار حبوبات داخل 
غذاها باید چقدر باشه...

‌🆔 @GizmizTel 💯",2024-04-26 16:05:59+00:00,118733,1,👎,713,👏,354,🤣,29,🥰,24,😢,10
"اگه ناخنت شکننده اس با این روش ناخنت رو محکم کن💅

‌🆔 @GizmizTel 💯",2024-04-26 16:05:59+00:00,118731,1,👏,688,👎,197,🤣,23,😢,22,🥰,16
"⚠️سربازان روس درحال پاکسازی مین بودند، ولی اینکار را خوب انجام ندادند!

(حاوی تصاویر دلخراش)

‌🆔 @GizmizTel 💯",2024-04-26 16:05:59+00:00,118730,1,😢,4131,🤣,270,👎,140,👏,32,🥰,16
"امتحان کنید ببینید شما هم دارید؟

‌🆔 @GizmizTel 💯",2024-04-26 16:05:59+00:00,118729,1,🤣,1404,👎,131,🥰,16,😢,14,👏,13
"یه ایرونی واقعی همه جا به فکر آبروی مملکتش هست!:))

🆔 @GizmizTel 💯",2024-04-26 16:05:59+00:00,118726,1,🤣,5467,👎,85,👏,38,🥰,24,😢,24
"وی در خانواده مذهبی چشم به جهان گشود اما قرتی بزرگ شد 😍😂

‌🆔 @GizmizTel 💯",2024-04-26 10:07:40+00:00,118725,1,🥰,3885,🤣,1219,👎,195,👏,66,😢,22
"وضعیت کنکوری ها هم اکنون

‌🆔 @GizmizTel 💯",2024-04-26 10:07:40+00:00,118724,1,🤣,2379,😢,168,👏,32,👎,29,🥰,29
"🔸پرت شدن سعید آقاخانی از کوه علت غیبت نوری در سریال نون خ!

حمید رضا آذرنگ ( عمو خلیل) نوشت: قرار نبود از کوه بیفته و جا بمونه… تو مسیرِ کوه افتاد و مهره‌هایِ کمرِش آسیب جدی دید.
چند روزی تو بیمارستان بستری بود، گفتند باید استراحت مطلق داشته باشه، قبول نکرد…
قصه عوض شد تا نورالدین از ارتفاع بیفته و جا بمونه از گروه که کار عقب نیفته، امیرِ وفایی مسیرِ نورالدین رو از گروه جدا نوشت…
یه مدت تو یه ماشین کَمپِر درازکِش مونیتور رو می‌دید و پیغام‌هاش رو با صدای دردآلود به گروه می‌رسوند، باز راضی نشد با کمربندِ طبی و عصا تاتی تاتی می‌اومد سر صحنه و لوکیشن و کارش را می‌کرد.

🆔 @GizmizTel 💯",2024-04-26 10:07:40+00:00,118723,1,😢,6496,👏,1078,🥰,157,👎,77,🤣,72
"عشق تاریخ انقضا نداره...❤

‌🆔 @GizmizTel 💯",2024-04-26 10:07:40+00:00,118721,1,🥰,2512,😢,549,👏,74,👎,43,🤣,19
"لندن چرا شبیه اسلام‌آباد پاکستان شده؟!

‌🆔 @GizmizTel 💯",2024-04-26 10:07:40+00:00,118720,1,👎,1806,👏,1228,🤣,566,😢,80,🥰,42
"ولی این قشنگ تابلوعه داره با نیوتن لج می‌کنه، وگرنه این حرکات منطقی نیست.


‌🆔 @GizmizTel 💯",2024-04-26 10:07:40+00:00,118719,1,🤣,1677,👎,323,👏,153,😢,46,🥰,29
"آخر الزمان شده؟!
گربه ها چرا به حرف زدن افتادن؟!

‌🆔 @GizmizTel 💯",2024-04-26 10:07:40+00:00,118716,1,🤣,2251,👎,213,😢,110,🥰,59,👏,12
"اول سرگرم کن بعد بفروش ...

تبلیغ زیبای کوکاکولا... خودش یه فیلم کامله👌

‌🆔 @GizmizTel 💯",2024-04-26 10:07:40+00:00,118715,1,👏,1500,👎,341,🥰,37,🤣,25,😢,10
"همین چند دقیقه واسه یک سال سر درد یه معلم کافیه :)

🆔 @GizmizTel 💯",2024-04-25 21:17:52+00:00,118714,1,🤣,3426,👎,153,😢,127,👏,47,🥰,36
"اینو بفرستید برای دهه پنجاه و شصتی ها...

+آخرش چقدر قشنگ بود : ما بد نبودیم چونکه بلد نبودیم ❤️

+ما دهه ۵۰ و ۶۰ ها از نظر پدر و مادرمون بچه‌های خوبی نبودیم ... از نظر بچه‌هامون هم پدر و مادرهای خوبی نیستیم

+تا بچه بودیم برای بابامون تو صف نون بودیم حالا برای بچه هامون تو صف نونیم

🆔 @GizmizTel 💯",2024-04-25 21:17:47+00:00,118712,1,😢,3892,👏,491,👎,168,🤣,41,🥰,27
"ببینید تو موزه هنر دبی با نقاشی بچه ها چیکار میکنن😍👌

🆔 @GizmizTel 💯",2024-04-25 21:17:46+00:00,118711,1,🥰,2236,👏,818,😢,63,👎,48,🤣,17
"🎙 حمید هیراد
🎧 دال
#جدید

🆔 @GizmizTel 💯",2024-04-25 21:17:46+00:00,118710,1,🥰,234,👎,82,👏,28,😢,10,🤣,7
"یه پیج تیکتاک رو دنبال میکنم که میره با بی خانمان های ونکوور صحبت میکنه و میپرسه ازشون که چی شد بی خانمان شدند.
امروز با این آقا مصاحبه کرده که میگه من پروفسور دکتر ناصری هستم از دانشگاه هاروارد که بر خلاف میلیم در کانادام و به همین خاطر در خیابون زندگی میکنم.

‌🆔 @GizmizTel 💯",2024-04-25 21:17:46+00:00,118708,1,😢,3261,👎,223,🤣,84,🥰,18,👏,15
"اگر درهای کابینت آشپزخانه مشکل پیدا کرده این پست رو از دست نده ... 

خودت درستش کن 

‌🆔 @GizmizTel 💯",2024-04-25 21:17:46+00:00,118706,1,👏,972,👎,50,🤣,22,🥰,10,😢,9
"همیشه با خودم فکر می‌کردم اگه با مدیر و ناظم ظالم دوره مدرسه مواجه بشم چطور برخورد خواهم کرد، بعیده بتونم کاری که پیمان معادی انجام داد را انجام بدم. هم دلم واسش سوخت، هم خوشحال شدم، حس دوگانه ای بود.

‌🆔 @GizmizTel 💯",2024-04-25 21:17:46+00:00,118704,1,👏,3248,👎,1475,😢,150,🤣,61,🥰,29
"🎙 رضا صادقی
🎧 قسم
#جدید

🆔 @GizmizTel 💯",2024-04-25 21:17:46+00:00,118703,1,🥰,150,👎,103,👏,11,🤣,7,😢,5
"⭕️ اگر والدین شما تست های پزشکی برای غربالگری سرطان ها رو انجام نمیدن، حتما بهشون یاد آوری کنین:

- ماموگرافی: از بعد از ۴۰ سالگی، هرسال یکبار،
اگر سابقه سرطان سینه در بستگان درجه ۱ هست، ۱۰ سال زودتر،
یعنی از ۳۰ سالگی شروع بشه 

- پاپ اسمیر: از هنگام شروع رابطه جنسی، سالانه یک مرتبه 

- معاینه پروستات و چک PSA: 
از ۵۰ سالگی، در صورت شروع علایم؛ زودتر هم میشه شروع کرد

- کولونوسکوپی: از ۵۰ سالگی ، هر ۱۰ سال یکبار در صورت عدم سابقه فامیلی سرطان های کولورکتال

خودتون و خانوادتون همیشه در پناه الله سلامت باشید🙏

‌🆔 @GizmizTel 💯",2024-04-25 21:17:46+00:00,118702,0,👏,2070,👎,149,😢,78,🥰,65,🤣,21
"تسلط جالب بازیگر نقش روناک در سریال نون خ به زبان کره ای

‌🆔 @GizmizTel 💯",2024-04-25 21:17:46+00:00,118701,1,🤣,762,🥰,592,👏,446,👎,119,😢,17
"۶ ماه عقد،
۷ سال دادگاه، 
پرداخت ۵۷ سکه.
این داستان ""در ایران"" همچنان ادامه دارد...

آقایان! مهریه رو هم خوب میدن و هم خوب میگیرن
فریب جمله‌ی ""مهریه رو کی داده کی گرفته"" رو نخورید

‌‌‌‌‌‌‌‌‌‌‌‌‌‎‌‌‌‎‌‌‌‌‎‌‌‌‌‌‌‌‌‌‌🆔 @GizmizTel 💯",2024-04-25 21:17:46+00:00,118700,1,😢,3813,👏,487,👎,211,🤣,74,🥰,21
"زندگی بلاگرها😂

🆔 @GizmizTel 💯",2024-04-25 15:49:01+00:00,118699,1,🤣,2664,🥰,84,👎,58,👏,46,😢,16
"صافه صافه 😂

‌🆔 @GizmizTel 💯",2024-04-25 15:49:01+00:00,118698,1,🤣,2213,👎,80,🥰,18,😢,17,👏,15
"راهکار جالب برای از بین بردن سریع سکسکه!

چه جالب با یه مقدار نخ، سکسکه بچه رو بند آورد👌

+مامان منم همیشه برا نوه هاش انجام میداد... جواب هم میداد اتفاقا

‌🆔 @GizmizTel 💯",2024-04-25 15:49:01+00:00,118697,1,👏,1342,👎,120,🥰,71,🤣,32,😢,27
"توالت شفاف اثر یه هنرمند ایتالیایی😄

هدف این هنرمند خوش ذوق اینه که انسان حتی موقع رفتن به توالت هم نباید لحظه ای اتفاقات بیرونو از دست بده

🆔 @GizmizTel 💯",2024-04-25 15:49:01+00:00,118696,1,🤣,1777,👎,418,👏,313,🥰,44,😢,21
"تخصص؟! نه مرسی! پیک موتوری درآمدش بهتره. ناهار و شام هم می‌دن. 

‌🆔 @GizmizTel 💯",2024-04-25 15:49:01+00:00,118693,1,😢,2993,🤣,115,👎,113,👏,64,🥰,15
"مدیریت بحران فقط این😂

‌🆔 @GizmizTel 💯",2024-04-25 15:49:01+00:00,118692,1,🤣,2778,😢,263,👎,150,👏,18,🥰,7
"غمگینم مثل اون‌ مهمونی که اومد خونه ایشون فکر کرد قراره کلی چلوکباب بخوره اما ژله بود🥲

‌🆔 @GizmizTel 💯",2024-04-25 15:49:00+00:00,118691,1,🤣,1729,👎,1013,👏,160,🥰,32,😢,27
